name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Entoto Restaurant,Restaurant,Addis Ababa,"Abyssinia Real Estate Building, Addis Ababa, Ethiopia",4.0,183.0,+251 96 363 9963,https://www.entotoartisan.com/,http://localhost/entotostore/ | http://localhost/entotostore/?page_id=2600&preview=true | http://localhost/entotostore/?product_cat=earrings | http://localhost/entotostore/contact/ | http://localhost/entotostore/shop/ | https://twitter.com/entotobethart?lang=en | https://www.entotoartisan.com/ | https://www.entotoartisan.com/?author=1 | https://www.entotoartisan.com/?p=487 | https://www.entotoartisan.com/?p=499 | https://www.entotoartisan.com/?p=504 | https://www.entotoartisan.com/?page_id=1172 | https://www.entotoartisan.com/?page_id=1702 | https://www.entotoartisan.com/?page_id=2014 | https://www.entotoartisan.com/?page_id=2014?attro-color=121 | https://www.entotoartisan.com/?page_id=2014?attro-color=124 | https://www.entotoartisan.com/?page_id=2014?attro-color=125 | https://www.entotoartisan.com/?page_id=2014?attro-color=127 | https://www.entotoartisan.com/?page_id=2014?attro-color=131 | https://www.entotoartisan.com/?page_id=2014?attro-color=134 | https://www.entotoartisan.com/?page_id=2014?attro-color=135 | https://www.entotoartisan.com/?page_id=2014?attro-material=130 | https://www.entotoartisan.com/?page_id=2014?attro-material=142 | https://www.entotoartisan.com/?page_id=2014?attro-material=155 | https://www.entotoartisan.com/?page_id=2014?attro-material=197 | https://www.entotoartisan.com/?page_id=2014?attro-material=198 | https://www.entotoartisan.com/?page_id=2014?attro-material=199 | https://www.entotoartisan.com/?page_id=2014?attro-material=200 | https://www.entotoartisan.com/?page_id=2014?attro-material=201 | https://www.entotoartisan.com/?page_id=2634 | https://www.entotoartisan.com/?page_id=2681 | https://www.entotoartisan.com/?page_id=2700 | https://www.entotoartisan.com/?page_id=681 | https://www.entotoartisan.com/?page_id=685 | https://www.entotoartisan.com/?page_id=7 | https://www.entotoartisan.com/?page_id=935 | https://www.entotoartisan.com/?page_id=954 | https://www.entotoartisan.com/?page_id=971 | https://www.entotoartisan.com/?page_id=981 | https://www.entotoartisan.com/?product=abeba-necklace | https://www.entotoartisan.com/?product=agegnhu-necklace | https://www.entotoartisan.com/?product=amsale-necklace | https://www.entotoartisan.com/?product=cross-16 | https://www.entotoartisan.com/?product=cross-17 | https://www.entotoartisan.com/?product=cross-18 | https://www.entotoartisan.com/?product=cross-19 | https://www.entotoartisan.com/?product=faux-leather-biker-jacket | https://www.entotoartisan.com/?product=printed-sweatshirt-with-hood | https://www.entotoartisan.com/?product=sample-product | https://www.entotoartisan.com/?product=sample-product-2 | https://www.entotoartisan.com/?product=sample-product-3 | https://www.entotoartisan.com/?product=sample-product-4 | https://www.entotoartisan.com/?product=sample-product-5 | https://www.entotoartisan.com/?product=sample-product-5-2 | https://www.entotoartisan.com/?product=sample-product-7 | https://www.entotoartisan.com/?product=sample-product-8 | https://www.entotoartisan.com/?product_cat=accessories | https://www.entotoartisan.com/?product_cat=anklets | https://www.entotoartisan.com/?product_cat=bags-wallets | https://www.entotoartisan.com/?product_cat=belts | https://www.entotoartisan.com/?product_cat=blouses | https://www.entotoartisan.com/?product_cat=bracelets | https://www.entotoartisan.com/?product_cat=casual-urban-wear | https://www.entotoartisan.com/?product_cat=clothing | https://www.entotoartisan.com/?product_cat=clutches | https://www.entotoartisan.com/?product_cat=down-coats-vests | https://www.entotoartisan.com/?product_cat=dresses | https://www.entotoartisan.com/?product_cat=ear-cuffs | https://www.entotoartisan.com/?product_cat=earrings | https://www.entotoartisan.com/?product_cat=gloves | https://www.entotoartisan.com/?product_cat=hats | https://www.entotoartisan.com/?product_cat=jackets | https://www.entotoartisan.com/?product_cat=jeans | https://www.entotoartisan.com/?product_cat=leather-bags | https://www.entotoartisan.com/?product_cat=necklaces | https://www.entotoartisan.com/?product_cat=pants | https://www.entotoartisan.com/?product_cat=pendants | https://www.entotoartisan.com/?product_cat=rings | https://www.entotoartisan.com/?product_cat=robes | https://www.entotoartisan.com/?product_cat=scarves | https://www.entotoartisan.com/?product_cat=shorts | https://www.entotoartisan.com/?product_cat=shoulder-bags | https://www.entotoartisan.com/?product_cat=skirts | https://www.entotoartisan.com/?product_cat=sling-bags | https://www.entotoartisan.com/?product_cat=sockes | https://www.entotoartisan.com/?product_cat=sweater | https://www.entotoartisan.com/?product_cat=t-shirts-tops | https://www.entotoartisan.com/?product_cat=tote-bags | https://www.entotoartisan.com/?product_cat=travel-bags | https://www.entotoartisan.com/?product_cat=yoga-bags | https://www.facebook.com/Entotobethartisan/ | https://www.instagram.com/entotobethartisans/?hl=en,,2026-05-10T06:08:57.588166+00:00
Gorgeous Restaurant,Restaurant,Addis Ababa 1000,"CMC, Addis Ababa 1000, Ethiopia",4.2,15.0,+251 96 032 4444,,,,2026-05-10T06:08:57.588166+00:00
Dashen Terara Traditional Restaurant | ዳሽን ተራራ ባህላዊ ምግብ ቤት,Restaurant,Addis Ababa 1000,"Togo St, Addis Ababa 1000, Ethiopia",4.3,338.0,+251 91 120 1723,https://dashenterara.co/,http://wowslider.net | https://goo.gl/maps/TnKKZ6SSZKMC2fee7 | https://www.facebook.com/DashenTerara2 | https://www.instagram.com/dashenrestaurant | https://www.instagram.com/dashenrestaurant/,,2026-05-10T06:08:57.588166+00:00
Min yetebes Bar & Restaurant | Bole | ምን ይጠበስ ባርና ሬስቱራንት | ቦሌ,Restaurant,Addis Ababa,"Zimbabwe St, Addis Ababa, Ethiopia",4.4,18.0,+251 91 919 1915,,,,2026-05-10T06:08:57.588166+00:00
Avanti Restaurant And Wine Bar,Restaurant,Addis Ababa,"XQRP+QXP, Addis Ababa, Ethiopia",4.3,109.0,+251 91 152 2660,,,,2026-05-10T06:08:57.588166+00:00
Bella Pasta and pizza | Bole | ቤላ ፓስታና ፒዛ | ቦሌ,Restaurant,Addis Ababa,"Bole Sub-city Woreda 3 behind, Addis Ababa, Ethiopia",4.1,365.0,+251 93 655 6552,https://bellapastaandpizza.com/,http://ID%20 | http://Reserve-Table%20 | https://bellapastaandpizza.com/ | https://bellapastaandpizza.com/about-us/ | https://bellapastaandpizza.com/contact/ | https://bellapastaandpizza.com/menu/ | https://g.page/r/CfK6NI8dK2bZEB0/review | https://www.facebook.com/people/Bella-Pasta-Pizza/100063696168344/ | https://www.facebook.com/people/Bella-pasta-pizza-%E1%89%A4%E1%88%8B-%E1%8D%93%E1%88%B5%E1%89%B3-%E1%8A%A5%E1%8A%93-%E1%8D%92%E1%8B%9B/100063789850982/ | https://www.tripadvisor.com/Restaurant_Review-g293791-d20084147-Reviews-Bella_Pasta-Addis_Ababa.html#REVIEWS | https://www.tripadvisor.com/Restaurant_Review-g293791-d20084147-Reviews-Bella_Pasta-Addis_Ababa.html?m=19905 | https://yoniniy.com/,,2026-05-10T06:09:00.615109+00:00
Fitsum Shiro bet - ፍፁም ሽሮ ቤት,Vegan restaurant,Addis Ababa,"XQXP+RF9, beside Helzer, Addis Ababa, Ethiopia",5.0,16.0,+251 91 191 0671,,,,2026-05-10T06:09:00.615109+00:00
Velvet restaurant & Lounge,Restaurant,Addis Ababa,"9th floor T.K building Bole infront of Ethiopian Skylight Hotel, Addis Ababa, Ethiopia",4.5,10.0,+251 11 663 5920,http://www.velvetaddis.com/,http://www.velvetaddis.com/menu | http://www.velvetaddis.com/menu#burgers | http://www.velvetaddis.com/menu#drinks | https://maps.app.goo.gl/QxCCSMButQ2wjk4E9 | https://www.instagram.com/velvet_restaurant_and_lounge?igsh=MTN3aDUxN2FkMW5nNw%3D%3D&utm_source=qr | https://www.tiktok.com/@velvetloungeaddisababa?_r=1&_t=ZS-95jXLV6aRlc,,2026-05-10T06:09:00.615109+00:00
Burgershack Ethiopia ETM Bole Branch,Hamburger restaurant,Addis Ababa,"Mesesso building, Addis Ababa, Ethiopia",4.4,30.0,+251 94 155 6453,,,,2026-05-10T06:09:00.615109+00:00
Kuda Restaurant,Restaurant,Addis Ababa,"2221 Cameroon St, Addis Ababa, Ethiopia",4.4,21.0,+251 91 107 2632,,,,2026-05-10T06:09:00.615109+00:00
Mesfin Kurt ena Tej | Bole | መስፍን ቁርጥና ጠጅ | ቦሌ,Restaurant,Addis Ababa,"2221 Cameroon St, Addis Ababa, Ethiopia",4.6,61.0,+251 91 359 2764,,,,2026-05-10T06:09:00.615109+00:00
Checheho Cultural Restaurant and Hall,Restaurant,Addis Ababa,"2Q3W+W64, Addis Ababa, Ethiopia",4.2,80.0,+251 91 118 1937,,,,2026-05-10T06:09:00.615109+00:00
Simple Bistro | Bole | ሲምፕል ቢስትሮ | ቦሌ,Bistro,Addis Ababa,"Addis Ababa, Ethiopia",3.8,295.0,+251 98 634 7372,https://simplebistrosince2.wixsite.com/simplebistro,https://instagram.com/officialsimplebistro?igshid=1lnqrj92rzbbj | https://instagram.com/simplebistroaddis?igshid=vt6g9wycd2ta | https://m.youtube.com/channel/UCqvrbE2xegVDiYgsXcppOfA/ | https://maps.google.com/?cid=17172367241780386906 | https://simplebistrosince2.wixsite.com/simplebistro | https://simplebistrosince2.wixsite.com/simplebistro/blog | https://simplebistrosince2.wixsite.com/simplebistro/book-a-table | https://simplebistrosince2.wixsite.com/simplebistro/book-online | https://simplebistrosince2.wixsite.com/simplebistro/feedback | https://simplebistrosince2.wixsite.com/simplebistro/forum | https://simplebistrosince2.wixsite.com/simplebistro/gallery | https://simplebistrosince2.wixsite.com/simplebistro/groups | https://t.me/simplebistroethio | https://www.facebook.com/simplebistro2016/ | https://www.wix.com/lpviral/enviral?utm_campaign=vir_wixad_live&adsVersion=banner_2024&orig_msid=aa99f552-cce6-4d9b-96f0-a304175f7068&orig_msid=c305582a-05ea-455d-8e49-aa59e191290d&adsVersion=banner_2024,,2026-05-10T06:09:00.615109+00:00
TinyTalian,Italian restaurant,Addis Ababa,"XQPQ+VPF, 2, Addis Ababa, Ethiopia",4.0,211.0,,,,,2026-05-10T06:09:00.615109+00:00
London Cafe Satellite Restaurant and Catering,Restaurant,Addis Ababa,"XQMW+6C2, Addis Ababa, Ethiopia",3.2,434.0,,,,,2026-05-10T06:09:00.615109+00:00
Manyazewal Eshetu Gibi | Bole | ማንያዘዋል እሸቱ ግቢ | ቦሌ,Restaurant,Addis Ababa,"Back of Selam city mall, 22, Addis Ababa, Ethiopia",4.2,157.0,+251 90 400 3377,,,,2026-05-10T06:09:00.615109+00:00
Garden Court Bar & Restaurant,Restaurant,Addis Ababa,"XQRM+GFW, Addis Ababa, Ethiopia",4.0,75.0,+251 11 662 0917,,,,2026-05-10T06:09:00.615109+00:00
Daron Bar And Restaurant bole bulbula,Restaurant,Addis Ababa,"Unnamed Road, Addis Ababa, Ethiopia",3.9,12.0,+251 91 370 6560,,,,2026-05-10T06:09:00.615109+00:00
SAR Burger Restaurant,Hamburger restaurant,Addis Ababa,"XQWR+Q9V, Addis Ababa, Ethiopia",3.9,309.0,+251 96 633 4444,,,,2026-05-10T06:09:00.615109+00:00
Celavie Chicken and Burger | Bole Brass |,Hamburger restaurant,Addis Ababa,"Celavie burger street, Bole brass hospital, Addis Ababa, Ethiopia",3.9,185.0,+251 11 650 7433,http://www.celaviechickenandburger.com/,,,2026-05-10T06:09:00.615109+00:00
Ethiopic Cafe & Restaurant,Restaurant,Addis Ababa,"XQVR+96J, Cameroon St, Addis Ababa, Ethiopia",4.0,18.0,,,,,2026-05-10T06:09:04.657303+00:00
ቤላ የጣልያን ሬስቶራንት | Bella Italian Restaurant,Italian restaurant,Addis Ababa,"2R39+H3X, Jacros - Salite Mehret Rd, Addis Ababa, Ethiopia",4.0,89.0,+251 91 172 1011,,,,2026-05-10T06:09:04.657303+00:00
"Zegeye Kurit, Bar and Restaurant",Restaurant,Addis Ababa,"XQQP+5XG, Addis Ababa, Ethiopia",4.4,53.0,,,,,2026-05-10T06:09:04.657303+00:00
Mks kitchen,Restaurant,Addis Ababa,"2R53+R8Q, Ring Road, Addis Ababa, Ethiopia",4.4,15.0,+251 91 260 8384,,,,2026-05-10T06:09:04.657303+00:00
Fasika Bar And Restaurant,Ethiopian restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.8,12.0,,,,,2026-05-10T06:09:04.657303+00:00
Bait Al Mandi,Yemeni restaurant,Addis Ababa,"Addis Ababa, Ethiopia",4.1,435.0,+251 92 092 9292,,,,2026-05-10T06:09:04.657303+00:00
Yoalu Grill,Restaurant,Addis Ababa,"XRW4+W5H, Unnamed Road, Addis Ababa, Ethiopia",3.8,65.0,+251 93 007 1400,http://www.guestinnaddis.com/,,,2026-05-10T06:09:04.657303+00:00
Werka Coffee | bole | ወርቃ ኮፊ | ቦሌ,"Restaurant, Coffee shop",Addis Ababa 0000,"Addis Ababa 0000, Ethiopia",4.2,102.0,+251 99 283 8383,,,,2026-05-10T06:09:04.657303+00:00
Burger King - Bole Medhaniaalem,Hamburger restaurant,Addis Ababa,"XQWQ+88C, Addis Ababa, Ethiopia",3.4,159.0,,,,,2026-05-10T06:09:04.657303+00:00
Cade Burger | ካዴ በርገር,Hamburger restaurant,Addis Ababa,"XQQM+R3V, Zimbabwe St, Addis Ababa, Ethiopia",4.1,93.0,+251 91 187 3378,,,,2026-05-10T06:09:04.657303+00:00
Little China | Bole Medhanialem | ሊትል ቻይና | ቦሌ መድሃኒአለም,Restaurant,Addis Ababa,"XQXP+336, Addis Ababa, Ethiopia",3.4,54.0,+251 94 236 0119,,,,2026-05-10T06:09:04.657303+00:00
Genet Chefe Grocery | Bole Homes | ገነት ጨፌ ግሮደሪ | ቦሌ ሆምስ,Restaurant,Addis Ababa,"XRQ2+WRJ, Unnamed Road, Addis Ababa, Ethiopia",3.8,22.0,+251 99 381 0038,,,,2026-05-10T06:09:04.657303+00:00
Cremino café,"Restaurant, Cafe",Addis Ababa,"Africa Ave, Addis Ababa, Ethiopia",4.4,204.0,+251 94 406 3338,,,,2026-05-10T06:09:04.657303+00:00
2000 Habesha #2,Ethiopian restaurant,Addis Ababa,"XQQQ+23M, Unnamed Road, Addis Ababa, Ethiopia",4.2,93.0,,,,,2026-05-10T06:09:04.657303+00:00
Sinkenesh Fish House | Bole Rwanda | ስንቅነሽ ዓሣ ቤት | ቦሌ ሩዋንዳ,Restaurant,Addis Ababa,"XQVH+FGX, Cape Verde St, Addis Ababa, Ethiopia",3.6,45.0,+251 94 143 4004,,,,2026-05-10T06:09:04.657303+00:00
SAQ Restaurant,Restaurant,Addis Ababa,"2Q3V+XR6, Unnamed Road, Addis Ababa, Ethiopia",4.4,27.0,+251 91 162 8244,,,,2026-05-10T06:09:04.657303+00:00
Haletaw Ha Bar & Restaurant,Restaurant,Addis Ababa,"2R36+JH3, Mebrathaile, Addis Ababa, Ethiopia",4.2,30.0,+251 96 219 4646,,,,2026-05-10T06:09:04.657303+00:00
Zagnet Bar & Restaurant,Restaurant,Addis Ababa,"2R36+H98, Unnamed Road, Addis Ababa, Ethiopia",3.7,11.0,+251 92 347 0969,,,,2026-05-10T06:09:04.657303+00:00
Salegegn Bole,Restaurant,Addis Ababa,"XQPP+GXP, Addis Ababa, Ethiopia",3.8,5.0,+251 96 002 0155,https://m.facebook.com/profile.php?id=100057583713957,https://m.facebook.com/ | https://m.facebook.com/help/1570260493519783/?ref=learn_more | https://m.facebook.com/language/?next_uri=https%3A%2F%2Fm.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fm.facebook.com%252Fprofile.php%253Fid%253D100057583713957%26refsrc%3Ddeprecated&ref_component=mbasic_footer&ref_page=XLoginController,,2026-05-10T06:09:04.657303+00:00
The Park,Restaurant,Addis Ababa,"XQQP+G35, Addis Ababa, Ethiopia",3.5,106.0,,,,,2026-05-10T06:09:04.657303+00:00
Mandela House Gerji | ማንዴላ ሀውስ ገርጂ,Restaurant,Addis Ababa,"2R27+9FR, Addis Ababa, Ethiopia",4.2,27.0,+251 98 515 1530,,,,2026-05-10T06:09:07.712132+00:00
Pace Italian Restaurant (ፖቼ የጣልያን ሬስቶራንት),Italian restaurant,Addis Ababa,"XQRM+8VQ, Addis Ababa, Ethiopia",4.1,21.0,,,,,2026-05-10T06:09:07.712132+00:00
Nitsuh Restaurant | Bole | ንጹህ ሬስቶራንት | ቦሌ,Restaurant,Addis Ababa,"XQWV+797, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:09:07.712132+00:00
Little China Restaurant | Bole Millennium,Restaurant,Addis Ababa,"Office No.: MF 003 Millennium Apartment Hotel Road, 1st floor, Addis Ababa, Ethiopia",3.6,13.0,,,,,2026-05-10T06:09:07.712132+00:00
Kokoro,Restaurant,Addis Ababa,"XRM6+62W, Bole sub city wereda, 3, Addis Ababa, Ethiopia",5.0,1.0,+251 96 544 5532,,,,2026-05-10T06:09:07.712132+00:00
Restaurant,Restaurant,Addis Ababa,"2R9M+GP9, Addis Ababa, Ethiopia",2.8,6.0,,,,,2026-05-10T06:09:07.712132+00:00
Yummy Pizza - Bole Japan,Restaurant,Addis Ababa,"XQQM+Q38, Addis Ababa, Ethiopia",4.2,29.0,+251 91 160 2639,,,,2026-05-10T06:09:07.712132+00:00
The Terrace,Family restaurant,Addis Ababa,"XQPQ+PPC, Airport Rd, Addis Ababa, Ethiopia",4.2,6.0,+251 11 681 8181,https://www.ethiopianskylighthotel.com/restaurant-and-bar,https://cargo.ethiopianairlines.com/ | https://corporate.ethiopianairlines.com/AboutEthiopian | https://corporate.ethiopianairlines.com/aboutethiopian/careers | https://corporate.ethiopianairlines.com/catering | https://corporate.ethiopianairlines.com/eaa | https://corporate.ethiopianairlines.com/ground-service | https://corporate.ethiopianairlines.com/media | https://corporate.ethiopianairlines.com/media/Tender-Documents | https://corporate.ethiopianairlines.com/mro | https://skyflip.ethiopianskylighthotel.com/menus/skylight/add | https://skyflip.ethiopianskylighthotel.com/menus/skylight/aquarius | https://skyflip.ethiopianskylighthotel.com/menus/skylight/asianbay | https://skyflip.ethiopianskylighthotel.com/menus/skylight/baboon | https://skyflip.ethiopianskylighthotel.com/menus/skylight/beankeffa | https://skyflip.ethiopianskylighthotel.com/menus/skylight/connexions | https://skyflip.ethiopianskylighthotel.com/menus/skylight/ertale | https://skyflip.ethiopianskylighthotel.com/menus/skylight/hub | https://skyflip.ethiopianskylighthotel.com/menus/skylight/jegol | https://skyflip.ethiopianskylighthotel.com/menus/skylight/kmj | https://skyflip.ethiopianskylighthotel.com/menus/skylight/moodz | https://skyflip.ethiopianskylighthotel.com/menus/skylight/skylight_lounge | https://skyflip.ethiopianskylighthotel.com/menus/skylight/taem | https://skyflip.ethiopianskylighthotel.com/menus/skylight/terrace | https://skyflip.ethiopianskylighthotel.com/menus/skylight/tinytalian | https://twitter.com/etskylight | https://www.ethiopian-airports.com/#xd_co_f=Y2YzYzNiYjMtMzYwZi00ZjVkLWFiNzktZDJkM2IzY2Q0YmQ5~ | https://www.ethiopianairlines.com | https://www.ethiopianholidays.com | https://www.ethiopianskylighthotel.com/ | https://www.ethiopianskylighthotel.com/accommodation/accessible-room | https://www.ethiopianskylighthotel.com/accommodation/apartment-style | https://www.ethiopianskylighthotel.com/accommodation/deluxe-room | https://www.ethiopianskylighthotel.com/accommodation/executive-suite | https://www.ethiopianskylighthotel.com/accommodation/family-suite | https://www.ethiopianskylighthotel.com/accommodation/mini-suite | https://www.ethiopianskylighthotel.com/accommodation/premium-room-twin-shower | https://www.ethiopianskylighthotel.com/accommodation/presidential-suite | https://www.ethiopianskylighthotel.com/accommodation/standard-room-king-shower | https://www.ethiopianskylighthotel.com/bar-and-restaurant-reservation?title=ADD Restaurant | https://www.ethiopianskylighthotel.com/bar-and-restaurant-reservation?title=Asian Bay | https://www.ethiopianskylighthotel.com/bar-and-restaurant-reservation?title=Connexions Lobby Loundge | https://www.ethiopianskylighthotel.com/bar-and-restaurant-reservation?title=Moodz Sport Bar & Terrace | https://www.ethiopianskylighthotel.com/bar-and-restaurant-reservation?title=Sky Lounge | https://www.ethiopianskylighthotel.com/bar-and-restaurant-reservation?title=The Terrace | https://www.ethiopianskylighthotel.com/bar-and-restaurant-reservation?title=TinyTalian - Talian Restaurant | https://www.ethiopianskylighthotel.com/book/dining | https://www.ethiopianskylighthotel.com/book/dining#restaurant-and-bar | https://www.ethiopianskylighthotel.com/book/events#events | https://www.ethiopianskylighthotel.com/book/recreation | https://www.ethiopianskylighthotel.com/book/recreation#recreation | https://www.ethiopianskylighthotel.com/book/rooms-suites | https://www.ethiopianskylighthotel.com/book/rooms-suites#rooms-&-suites | https://www.ethiopianskylighthotel.com/book/sightseeing | https://www.ethiopianskylighthotel.com/book/sightseeing#sightseeing | https://www.ethiopianskylighthotel.com/contact | https://www.ethiopianskylighthotel.com/events | https://www.ethiopianskylighthotel.com/events#meeting-&-conference | https://www.ethiopianskylighthotel.com/events#tailor-made-events | https://www.ethiopianskylighthotel.com/events#wedding-&-events | https://www.ethiopianskylighthotel.com/faq | https://www.ethiopianskylighthotel.com/in-terminal-hotel | https://www.ethiopianskylighthotel.com/recreation | https://www.ethiopianskylighthotel.com/recreation#green-apple-health-club | https://www.ethiopianskylighthotel.com/recreation#serenity-spa | https://www.ethiopianskylighthotel.com/restaurant-and-bar#add-restaurant | https://www.ethiopianskylighthotel.com/restaurant-and-bar#aquarius-pool-bar | https://www.ethiopianskylighthotel.com/restaurant-and-bar#asian-bay-restaurant | https://www.ethiopianskylighthotel.com/restaurant-and-bar#baboon---lounge-bar | https://www.ethiopianskylighthotel.com/restaurant-and-bar#bean-kaffa | https://www.ethiopianskylighthotel.com/restaurant-and-bar#blu-jazz-bar | https://www.ethiopianskylighthotel.com/restaurant-and-bar#connexions-lobby-lounge-and-terrace | https://www.ethiopianskylighthotel.com/restaurant-and-bar#ertale-lounge | https://www.ethiopianskylighthotel.com/restaurant-and-bar#ethiopian-ta’em-cultural-restaurant | https://www.ethiopianskylighthotel.com/restaurant-and-bar#jegol-–-arabic-restaurant | https://www.ethiopianskylighthotel.com/restaurant-and-bar#sky-lounge | https://www.ethiopianskylighthotel.com/restaurant-and-bar#skylight-lounge | https://www.ethiopianskylighthotel.com/restaurant-and-bar#the-terrace | https://www.ethiopianskylighthotel.com/restaurant-and-bar#tinytalian-–-italian-restaurant | https://www.ethiopianskylighthotel.com/restaurantandbar | https://www.ethiopianskylighthotel.com/rooms-and-suites#accessible-room | https://www.ethiopianskylighthotel.com/rooms-and-suites#apartment-style | https://www.ethiopianskylighthotel.com/rooms-and-suites#deluxe-room | https://www.ethiopianskylighthotel.com/rooms-and-suites#executive-suite | https://www.ethiopianskylighthotel.com/rooms-and-suites#family-suite | https://www.ethiopianskylighthotel.com/rooms-and-suites#mini-suite | https://www.ethiopianskylighthotel.com/rooms-and-suites#premium-room | https://www.ethiopianskylighthotel.com/rooms-and-suites#presidential-suite | https://www.ethiopianskylighthotel.com/rooms-and-suites#standard-room | https://www.ethiopianskylighthotel.com/vacancies | https://www.facebook.com/etskylight | https://www.instagram.com/et.skylight/ | https://www.jegol-restaurant.com/reservations | https://www.linkedin.com/company/73185665/admin/dashboard/ | https://www.pinterest.com/ethiopianskylighthotel | https://www.youtube.com/%40ethiopianskylighthotel1789,,2026-05-10T06:09:07.712132+00:00
Chicking - Bole Airport,Fast food restaurant,Addis Ababa,"1, Addis Ababa, Ethiopia",2.7,56.0,,https://chickingethiopia.com/,https://chickingethiopia.com/ | https://chickingethiopia.com/index.php | https://viralmarks.com | https://www.chickingglobal.com | https://www.facebook.com/chickingethiopia | https://www.instagram.com/chickingethiopia | https://www.linkedin.com/company/chickingglobal/ | https://www.youtube.com/Chickingstudios,,2026-05-10T06:09:07.712132+00:00
