name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Water Melon Bakery P L C,Restaurant,Addis Ababa,"2Q68+3G3, Addis Ababa, Ethiopia",,,+251 96 624 1718,,,,2026-05-10T06:39:14.879226+00:00
Aster Tsehay Shibre And Friends Bakery And Sales P,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 359 5496,,,,2026-05-10T06:39:14.879226+00:00
Yohana Woinshet And Friends Bakery And Foods Partnership,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 93 883 3254,,,,2026-05-10T06:39:14.879226+00:00
MO Coffee & Roastery,Coffee shop,Addis Ababa,"XQRF+RG3, Ethio China St, Addis Ababa, Ethiopia",4.3,30.0,,,,,2026-05-10T06:39:14.879226+00:00
Genet Yonas And Friends Enjera And Bakery Manufact,Manufacturer,AA/YK/08,"AA/YK/08, Ethiopia",,,+251 91 292 2144,,,,2026-05-10T06:39:14.879226+00:00
Reshad Teyib And Their Friends Bakery And Tai P/S,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 755 5656,,,,2026-05-10T06:39:14.879226+00:00
Alliance Bf Bakery Plc,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 191 2636,,,,2026-05-10T06:39:14.879226+00:00
Rukiya Nasir And Jemal Bakery Product P / S,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 96 028 1732,,,,2026-05-10T06:39:14.879226+00:00
Wanchi Coffee | Dembel city center| ወንጪ ቡና ደምበል ሲቲ ሴንተር|,Fast food restaurant,Addis Ababa,"2Q38+XRP, Africa Ave, Addis Ababa, Ethiopia",4.6,17.0,+251 98 445 4546,,,,2026-05-10T06:39:14.879226+00:00
Helen Alemseged And Friends Bakery Partnership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 146 8296,,,,2026-05-10T06:39:14.879226+00:00
Konigin,Coffee shop,Addis Ababa,"2Q29+PVH, Addis Ababa, Ethiopia",3.5,2.0,,,,,2026-05-10T06:39:14.879226+00:00
Mochapia Coffee,Coffee shop,Addis Ababa,"2Q39+V23, Addis Ababa, Ethiopia",3.9,40.0,,,,,2026-05-10T06:39:14.879226+00:00
Café Bonjour,Coffee store,Addis Ababa,"XQXC+98V, Airport Rd, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:39:14.880856+00:00
Netsanet Amdiya And Fri Manufacture Of Bakery P/S,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 96 113 9737,,,,2026-05-10T06:39:14.880856+00:00
"Mulmul Bakery, Wollosefer Branch",Bakery,Addis Ababa,"XQVF+CX3, Addis Ababa, Ethiopia",3.8,13.0,,,,,2026-05-10T06:39:20.057124+00:00
Kaffa House,Restaurant,Addis Ababa,"2Q98+C2F, Unnamed Road, Addis Ababa, Ethiopia",3.1,8.0,,,,,2026-05-10T06:39:20.057124+00:00
Abebech Tadesech And Friends Bakery And Sales Partnership,Manufacturer,Addis Ababa,"AA/YK/W9, Addis Ababa, Ethiopia",,,+251 91 011 3575,,,,2026-05-10T06:39:20.057124+00:00
Hanan bakery ሃናን ዳቦ መጋገርያ,Bakery,Alem Gena,"WMJ3+M3, Alem Gena, Ethiopia",4.5,2.0,,,,,2026-05-10T06:39:20.057124+00:00
Muluwork Zeamlak and Rediet Bakery and cake cooperative,"Engineering consultant, Manufacturer",Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 192 0878,,,,2026-05-10T06:39:20.057124+00:00
Masa cafe ማሳ,Cafe,Addis Ababa,"XQXC+8C4, Airport Road, Addis Ababa, Ethiopia",3.8,10.0,,,,,2026-05-10T06:39:20.057124+00:00
Miki freelancer,Bakery,Addis Ababa 1165,"Addis Ababa 1165, Ethiopia",,,,,,,2026-05-10T06:39:20.057124+00:00
DONUT GALAXY,Donut shop,Addis Ababa,"Ras Mekonen Ave, Addis Ababa, Ethiopia",5.0,3.0,+251 98 372 7333,,,,2026-05-10T06:39:20.057124+00:00
Magna Pastries,Pastry shop,Addis Ababa,"https://maps.app.goo.gl/X4FDeudYF1x8b7waA, Addis Ababa, Ethiopia",4.7,324.0,+251 98 868 8989,https://www.instagram.com/magna_pastries,,,2026-05-10T06:39:23.047250+00:00
Betty's Cake,Pastry shop,Addis Ababa,"Addis Ababa, Ethiopia",5.0,21.0,+251 91 061 9011,https://t.me/bettycakes,https://telegram.org/ | https://telegram.org/dl?tme=3a6bb1b9256200a31a_5390302112529051224,,2026-05-10T06:39:23.047250+00:00
Samty bakery and pastry,Bakery,Addis Ababa,"2RM8+X92, Addis Ababa, Ethiopia",4.6,15.0,+251 93 441 4070,,,,2026-05-10T06:39:23.047250+00:00
sheba cake,"Cake shop, Service establishment, Wedding bakery",,,4.8,11.0,+251 94 541 2276,,,,2026-05-10T06:39:23.047250+00:00
Alula Bakery and Pastry,Bakery,Addis Ababa,"1000, Addis Ababa, Ethiopia",5.0,1.0,+251 94 670 4507,,,,2026-05-10T06:39:28.767448+00:00
Enat Bakery &pastry,Bakery,Addis Ababa 1000,"Asmara Rd, Addis Ababa 1000, Ethiopia",4.4,8.0,+251 94 659 5926,https://www.facebook.com/Enatbakery/,,,2026-05-10T06:39:28.767448+00:00
Rosetta Bakery,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",4.3,15.0,+251 91 123 8228,,,,2026-05-10T06:39:28.767448+00:00
Noni Coffee and Cake,Bakery,Addis Ababa,"2RV9+HW8, Addis Ababa, Ethiopia",5.0,5.0,,,,,2026-05-10T06:39:28.767448+00:00
Emami bakery,Bakery,Addis Ababa 1000,"9.055576,38.871354 yeka abdo near addis abeba Yeka abado, Addis Ababa 1000, Ethiopia",5.0,1.0,+251 91 064 8190,,,,2026-05-10T06:39:28.767448+00:00
የሺ ዳቦ ወንዲራድ | Yeshi's Bakery Wondirad,Bakery,Addis Ababa,"2RPP+H2M, Asmara Rd, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:39:28.767448+00:00
Addisu Pastry አዲሱ ጣፋጭ ኬክ,Pastry shop,Addis Ababa,"2QF2+XMR, Addis Ababa, Ethiopia",4.7,6.0,,,,,2026-05-10T06:39:28.768448+00:00
Y.S.M bakery,Bakery,Addis Ababa,"2RF2+9J9, Unnamed Road, Addis Ababa, Ethiopia",5.0,1.0,+251 92 031 3466,,,,2026-05-10T06:39:28.768448+00:00
Amico Cake Wosen Michael,Cake shop,Addis Ababa,"Wesen Michael, Addis Ababa, Ethiopia",4.9,8.0,+251 91 176 0815,https://amicopastry.wordpress.com/,https://amicopastry.wordpress.com | https://amicopastry.wordpress.com/ | https://amicopastry.wordpress.com/contact/ | https://amicopastry.wordpress.com/portfolio/ | https://automattic.com/cookies/ | https://subscribe.wordpress.com/ | https://wordpress.com/?ref=footer_website | https://wordpress.com/abuse/?report_url=https://amicopastry.wordpress.com/ | https://wordpress.com/log-in?redirect_to=https%3A%2F%2Famicopastry.wordpress.com%2F&signup_flow=account | https://wordpress.com/reader/blogs/183804227/posts/5 | https://wordpress.com/start/ | https://wordpress.com/start/?ref=marketing_bar | https://wp.me/PcrdSj-5,,2026-05-10T06:39:28.768448+00:00
Sity Cakery,Cake shop,Addis Ababa,"Addis Ababa, Ethiopia",5.0,7.0,+251 91 133 1741,,,,2026-05-10T06:39:28.768448+00:00
Yenat Bakery & Pastry | የእናት ዳቦና ኬክ,Bakery,Addis Ababa,"in front of, Menarol Building, Around The British Embassy, Addis Ababa, Ethiopia",4.9,7.0,,,,,2026-05-10T06:39:28.768448+00:00
Meba Bakery & pastry | መባ ዳቦና ኬክ,Bakery,Addis Ababa 1111,"2RMV+2HR, Dessie, Road, Addis Ababa 1111, Ethiopia",5.0,1.0,,,,,2026-05-10T06:39:40.346706+00:00
Meba bakery and cafe,Bakery,Addis Ababa,"2RJH+3VC, Addis Ababa, Ethiopia",4.1,7.0,,,,,2026-05-10T06:39:40.346706+00:00
Gâteau Bakery Cafe and Pastry Shop | ጋቶ ኬክ እና ካፌ,"Bakery, Coffee shop, Gourmet grocery store, Pastry shop, Restaurant",Addis Ababa,"XPVG+JWV, 10311 S Africa St, Addis Ababa, Ethiopia",4.2,243.0,+251 90 545 4647,,,,2026-05-10T06:39:40.346706+00:00
Suker Forno House,Bakery,Addis Ababa,"2RM8+W9M, Addis Ababa, Ethiopia",,,+251 91 189 6419,,,,2026-05-10T06:39:40.346706+00:00
Brown Sweets Cakes & Bakery,Bakery,Wesen,"Wesen, Ethiopia",5.0,8.0,+251 91 331 3517,,,,2026-05-10T06:39:40.346706+00:00
Astu's Pastry,Bakery,Addis Ababa,"Megenagna, Addis Ababa, Ethiopia",4.0,4.0,+251 91 111 5345,,,,2026-05-10T06:39:40.346706+00:00
Tofik bakery,Bakery,Addis Ababa,"2RQG+R6Q, Unnamed Road, Addis Ababa, Ethiopia",4.3,6.0,,,,,2026-05-10T06:39:40.346706+00:00
Esey Bakery | Lamberet,Bakery,Bole 12/13,"Bole 12/13, Ethiopia",5.0,3.0,,,,,2026-05-10T06:39:40.346706+00:00
yebet bakery and pastry,Cake shop,Addis Ababa 1009,"balderas, Addis Ababa 1009, Ethiopia",,,+251 90 195 9500,https://yebet.rf.gd/,,,2026-05-10T06:39:40.346706+00:00
Bono Bakery,Bakery,Yeka 9/10,"Yeka 9/10, Ethiopia",4.5,2.0,,,,,2026-05-10T06:39:46.888641+00:00
Daily bakery,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 032 3792,,,,2026-05-10T06:39:46.888641+00:00
Tea Room Pastry and restaurant,Restaurant,Addis Ababa,"2QQ4+94H, Haile Selassie St, Addis Ababa, Ethiopia",4.4,47.0,,,,,2026-05-10T06:39:46.888641+00:00
Selam Bakery Kotebe Z,Cafe,Addis Ababa,"2RWR+GW8, Unnamed R2oad, Addis Ababa, Ethiopia",3.9,8.0,,,,,2026-05-10T06:39:46.888641+00:00
ፒያሳ ባቅላቫ ቤት ቁጥር 2,Bakery,Addis Ababa,"2RC2+66, Addis Ababa, Ethiopia",4.0,7.0,,,,,2026-05-10T06:39:46.888641+00:00
የእውነት ጣፋጭ ዳቦና ኬክ | መሪ 40/60 | Ye-ewenet Tafach Dabona Cake | Meri 40/60,Bakery,Addis Ababa,"2V98+V87, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:39:46.888641+00:00
Commune Cafe,Cafe,Addis Ababa,"CMC, Addis Ababa, Ethiopia",4.9,34.0,+251 90 027 4347,http://etcommune.com/,,,2026-05-10T06:39:46.888641+00:00
MAM Cake and Bakery,Bakery,Addis Ababa,"XRVG+8RW, Unnamed Road, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:39:46.888641+00:00
Eku's Bakery and Pastry,Pastry shop,Addis Ababa,"2Q5W+8CP, Addis Ababa, Ethiopia",,,+251 91 291 4545,,,,2026-05-10T06:39:52.054349+00:00
Kades Bakery & Cakes-ቃዴስ ዳቦና ኬክ,Bakery,Addis Ababa,"Abado condos, G7, Addis Ababa, Ethiopia",5.0,1.0,+251 93 217 9754,,,,2026-05-10T06:39:52.054349+00:00
Retro Bakery and Pastries,Bakery,Addis Ababa,"2PQX+Q4H, Addis Ababa, Ethiopia",3.7,3.0,+251 91 155 7070,,,,2026-05-10T06:39:52.054349+00:00
Emaye Bakery Wessen Michael | እማዬ ዳቦና ኬክ ወሰን ሚካኤል,Bakery,Addis Ababa,"2RJP+HXR, Unnamed Road, Addis Ababa, Ethiopia",1.0,1.0,,,,,2026-05-10T06:39:52.054349+00:00
Temesgen bakery,Bakery,Addis Ababa,"2RW8+F5F, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:39:52.054349+00:00
Croissant Dream,Pastry shop,Addis Ababa,"Bethel, Addis Ababa, Ethiopia",4.3,9.0,+251 99 797 9707,,,,2026-05-10T06:39:52.054349+00:00
Lalo Bake,Pastry shop,Addis Ababa,"Lebu Area, Addis Ababa, Ethiopia",3.9,82.0,,,,,2026-05-10T06:39:52.054349+00:00
Gezahegni Almaz And Friends Bakery And Cake Manufa,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 332 3923,,,,2026-05-10T06:39:57.596794+00:00
Aynalem Shega And Friends Bakery And Cake Manufacturing Partnership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 138 6822,,,,2026-05-10T06:39:57.596794+00:00
Enbut Bakery | Kality Gebriael | እንቡጥ ዳቦና ኬክ ቁ.5 | ቃሊቲ ገብርኤል,Bakery,Addis Ababa,"WQ58+WG4, Addis Ababa, Ethiopia",5.0,1.0,+251 91 014 8636,,,,2026-05-10T06:39:57.596794+00:00
Eneb Bakery & Pastry | Kotebe 02 |ኢነብ ዳቦና ኬክ | ኮተቤ 02,Bakery,Addis Ababa,"2RPH+97, YK/08, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:39:57.596794+00:00
King bakery,,Addis Ababa,"2RHH+XRG, Unnamed Road, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:39:57.596794+00:00
Sinan pastry ( yeka abado G7 ),Coffee shop,Addis Ababa,"abado, Addis Ababa, Ethiopia",3.0,1.0,+251 91 194 3854,,,,2026-05-10T06:39:57.596794+00:00
Chala Yisihak And Friends Bakery Manufacturing Ps,Manufacturer,AA/YK/13,"AA/YK/13, Ethiopia",,,+251 92 445 9994,,,,2026-05-10T06:39:57.596794+00:00
Melona Bakery & Pastry | Bella,Bakery,Addis Ababa,"2QWH+635, Eritrea St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:39:57.596794+00:00
sadam bakery,Pastry shop,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",,,+251 98 630 2859,,,,2026-05-10T06:39:57.596794+00:00
Abeba Eleni And Friends Bakery And Pastry Manufact,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 90 124 3457,,,,2026-05-10T06:39:57.596794+00:00
Maykel Yordanos And Eyerusalem Bread Bakery And Sa,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 290 8024,,,,2026-05-10T06:39:57.596794+00:00
Yonas And Germay Bakery Manufacturing P / S,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 400 0361,,,,2026-05-10T06:39:57.596794+00:00
Fresh Green Bakery P L C,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 120 1069,,,,2026-05-10T06:39:57.596794+00:00
Arrif Bakery & Pastry | Kotebe 02 | አሪፍ ዳቦና ኬክ | ኮተቤ 02,Bakery,Addis Ababa,"2RPH+7HQ, Asmara Rd, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:39:57.596794+00:00
Infini Coffee Bar | Gurd Shola | AYAT | ኢንፊኒ ኮፊ ባር | ጉርድ ሾላ,Coffee shop,Addis Ababa,"Addis Ababa, Ethiopia",4.1,32.0,+251 92 245 1819,,,,2026-05-10T06:39:57.596794+00:00
Belay Solomon And Friends Bakery And Cake Manufacti,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 367 8954,,,,2026-05-10T06:39:57.596794+00:00
Henok Mulugeta And Friends Pastry Product Bakery P,Manufacturer,AA/YK/11,"AA/YK/11, Ethiopia",,,+251 91 062 8833,,,,2026-05-10T06:39:57.596794+00:00
Timret Enjera Bakery P L C,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 186 6809,,,,2026-05-10T06:39:57.596794+00:00
ሸገር ዳቦ,Bakery,Addis Ababa,"2RW7+JGQ, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:02.425535+00:00
Mekiya Radwan And Friends Manufacture Of Bakery Pr,Manufacturer,AA/YK/13,"AA/YK/13, Ethiopia",,,+251 90 243 2448,,,,2026-05-10T06:40:02.425535+00:00
Tikus Bakery Plc,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 163 2260,,,,2026-05-10T06:40:02.425535+00:00
Mikiyas Yisihak And Friends Bakery Whole Sell Ps,Manufacturer,AA/YK/08,"AA/YK/08, Ethiopia",,,+251 92 300 6090,,,,2026-05-10T06:40:02.425535+00:00
"Rekik, Yetnayet And Friends Bread Bakery Partnership",Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 115 1355,,,,2026-05-10T06:40:02.425535+00:00
Techane And Yordanos Bakery Partner Ship,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 94 029 3323,,,,2026-05-10T06:40:02.425535+00:00
Zenebech Tesfaye And Friends Bakery And Cake Manuf,Manufacturer,AA/YK/06,"AA/YK/06, Ethiopia",,,+251 91 198 4838,,,,2026-05-10T06:40:02.425535+00:00
Getachew And Meron Bakery Partenership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 177 1180,,,,2026-05-10T06:40:02.427110+00:00
Hadas Shewaye And Friends Manufaturing And Bakery,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 336 0101,,,,2026-05-10T06:40:02.427110+00:00
Fatuma Bemud And Neja Bakery Partenership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 92 082 0048,,,,2026-05-10T06:40:02.427110+00:00
Begahad Addis And Friends Bakery Manufacturing Ps,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 320 3941,,,,2026-05-10T06:40:02.427110+00:00
Daniel And Emebet Bakery Retail Partnreship,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 93 186 0647,,,,2026-05-10T06:40:02.427110+00:00
Azmera And Daniel Bakery Partnership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 92 033 9923,,,,2026-05-10T06:40:02.427110+00:00
Elsabeth Eleni And Friends Bakery Ps,Manufacturer,Addis Ababa,"AA/YK/W10, Addis Ababa, Ethiopia",,,+251 91 017 2195,,,,2026-05-10T06:40:02.427110+00:00
Yabu's center,Bakery,Addis Ababa,"2RC7+H7R, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:02.427110+00:00
Betelhem Biruk And Friends Bread Bakery Partnershi,Manufacturer,AA/YK/03,"AA/YK/03, Ethiopia",,,+251 91 169 6265,,,,2026-05-10T06:40:02.427110+00:00
Belay And Tesfaye Bakery P/S,Manufacturer,Addis Ababa,"AA/YK/W10, Addis Ababa, Ethiopia",,,+251 93 150 2885,,,,2026-05-10T06:40:07.471378+00:00
Hisnam Bakery And Pastry Production And Distribution Plc,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 92 142 9324,,,,2026-05-10T06:40:07.471378+00:00
Shume Ayantu And Friends Bakery Manufacturing Ps,Manufacturer,AA/YK/13,"AA/YK/13, Ethiopia",,,+251 96 860 6627,,,,2026-05-10T06:40:07.471378+00:00
Fasil Seife And Their Friends Enjera Bakery Part,Manufacturer,AA/YK/07,"AA/YK/07, Ethiopia",,,+251 91 122 6792,,,,2026-05-10T06:40:07.471378+00:00
Meseret Teferi And Friends Bakery Production Parte,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 188 2779,,,,2026-05-10T06:40:07.471378+00:00
Tmir Kemal And Friends Bakery Manuufacturing P/S,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 93 657 2697,,,,2026-05-10T06:40:07.471378+00:00
Zayid Tsega And Friends Bakery Partnership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 96 347 2169,,,,2026-05-10T06:40:07.471378+00:00
Getachew Amezen And Nigist Bakery P/S,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 051 5585,,,,2026-05-10T06:40:07.471378+00:00
Eyasu Gemechis And Friends Manfacture Of Bakery,Manufacturer,AA/YK/03,"AA/YK/03, Ethiopia",,,+251 91 206 9229,,,,2026-05-10T06:40:07.471378+00:00
Addisu Wubet And Friends Bakery Ps,Manufacturer,AA/Yk/14,"AA/Yk/14, Ethiopia",,,+251 93 847 6978,,,,2026-05-10T06:40:07.471378+00:00
Abel Warkaye And Friends Bakery Ps,Manufacturer,AA/AKK/12,"AA/AKK/12, Ethiopia",,,+251 93 532 9230,,,,2026-05-10T06:40:07.471378+00:00
Kefelegn Demis And Friends Bakery Partnership,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 92 083 3631,,,,2026-05-10T06:40:07.471378+00:00
Selamawite Sedeku And Friends Bakery Partnrship,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 92 284 2923,,,,2026-05-10T06:40:07.471378+00:00
Kassa Genet And Friends Bakery Retail Ps,Manufacturer,Addis Ababa,"AA/YK/W10, Addis Ababa, Ethiopia",,,+251 91 115 1497,,,,2026-05-10T06:40:07.471378+00:00
Alem Hiwot And Friends Bakery Product Ps,Manufacturer,AA/YK/08,"AA/YK/08, Ethiopia",,,+251 91 186 3796,,,,2026-05-10T06:40:13.396790+00:00
Tibebu Rediet And Friends Bakery Manufacture And S,Manufacturer,AA/YK/12,"AA/YK/12, Ethiopia",,,+251 91 017 6010,,,,2026-05-10T06:40:13.396790+00:00
Yorda ambasha,Bakery,Addis Ababa,"WPW9+QHP, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:40:13.396790+00:00
Selamawit And Gelaye Bakery And Sales Partnership,Manufacturer,Addis Ababa,"AA/YK/W10, Addis Ababa, Ethiopia",,,+251 92 508 7516,,,,2026-05-10T06:40:13.396790+00:00
Tesfachin Hailemariyam And Netsanet Hailemariyam Bakery Partner Ship,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 295 4902,,,,2026-05-10T06:40:13.396790+00:00
Ermiyas Aynalem And Friends Bakery And Sales Ps,Manufacturer,AA/YK/12,"AA/YK/12, Ethiopia",,,+251 91 182 2727,,,,2026-05-10T06:40:13.396790+00:00
Enbut Bakery እንቡጥ ዳቦና ኬክ መጋገሪያ,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",1.0,1.0,+251 90 320 6620,https://g.co/kgs/sU88Rz,https://g.co/httpservice/retry/enablejs?sei=EykAap-ZLpGqhbIPpfCiiAU | https://g.co/search?q=%E1%8A%A5%E1%8A%95%E1%89%A1%E1%8C%A5+%E1%8B%B3%E1%89%A6%E1%8A%93+%E1%8A%AC%E1%8A%AD+%E1%88%98%E1%8C%8B%E1%8C%88%E1%88%AA%E1%8B%AB&sca_esv=d41afe7e4bbee7f1&hl=en-GB&authuser=0&emsg=SG_REL&sei=EykAap-ZLpGqhbIPpfCiiAU | https://support.google.com/websearch,,2026-05-10T06:40:13.396790+00:00
Latika bakery',Internet cafe,Addis Ababa,"Mariam Road, Addis Ababa, Ethiopia",,,+251 91 111 5779,,,,2026-05-10T06:40:13.396790+00:00
Shoa Hyper Market | Megenagna | ሸዋ ሃይፐርማርኬት | መገናኛ,Supermarket,Addis Ababa,"2RC2+54G, Kenenisa Ave, Addis Ababa, Ethiopia",3.7,70.0,,http://www.shoahypermarket.com/en/megenagna,http://www.bluehost.com/ | http://www.bluehost.com/cgi-bin/partner | http://www.bluehost.com/cgi/help | http://www.bluehost.com/cgi/info/about_us | http://www.bluehost.com/cgi/info/contact_us | http://www.bluehost.com/cgi/terms,,2026-05-10T06:40:13.396790+00:00
Mintesnot Moges And Friends Pastry Product Backery,Manufacturer,AA/YK/11/OC,"AA/YK/11/OC, Ethiopia",,,+251 94 084 2787,,,,2026-05-10T06:40:13.398334+00:00
Sweet corner,Bakery equipment,Addis Ababa,"02 ኪዳነ ምህረት, Addis Ababa, Ethiopia",,,+251 91 125 9787,,,,2026-05-10T06:40:13.398334+00:00
Emukaye Bakery and Pastry እሙካዬ ዳቦ እና ጣፋጮች,Bakery,Yeka 8/15,"Yeka 8/15, Ethiopia",4.9,14.0,+251 91 168 2090,,,,2026-05-10T06:40:13.398334+00:00
MeiLing's Creamy Creations,Cake shop,Addis Ababa,"infront of, Ethiopian Civil Services College, CMC, Addis Ababa, Ethiopia",3.0,2.0,+251 90 081 1071,,,,2026-05-10T06:40:13.398334+00:00
Ayaya’s Pastry,Bakery,Addis Ababa,"2P8P+WV4, Limat school, Next to Lideta park, in front of, Addis Ababa, Ethiopia",5.0,1.0,+251 90 002 0493,,,,2026-05-10T06:40:15.412551+00:00
HeMa Cakery,Cake shop,Addis Ababa,"2P2Q+J6C, Roosevelt St, Addis Ababa, Ethiopia",4.1,15.0,+251 96 114 1516,,,,2026-05-10T06:40:15.412551+00:00
Lideta belay teklu cake/በላይ ተክሉ ኬክ ቤት ልደታ,Bakery,Addis Ababa,"2P8Q+45G, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:15.412551+00:00
Belay Teklu Pastry | Teklehaimanot | በላይ ተክሉ መጋገርያ | ተክለሃይማኖት,Pastry shop,Addis Ababa,"2PJW+8CW, Gobena Aba Tigu St, Addis Ababa, Ethiopia",4.0,10.0,,,,,2026-05-10T06:40:15.412551+00:00
Lidet Pastry | ልደት ብስኩት ቤት,Pastry shop,Addis Ababa,"2PFW+2W5, Tesema Aba Kemaw St, Addis Ababa, Ethiopia",3.7,3.0,,,,,2026-05-10T06:40:15.412551+00:00
ሰበታ,Bakery,Addis Ababa,"2P7Q+HQF, Addis Ababa, Ethiopia",4.3,3.0,,,,,2026-05-10T06:40:15.412551+00:00
Azi habesha dabo,Bakery,Addis Ababa,"XPRG+CC, Addis Ababa, Ethiopia",5.0,1.0,+251 96 008 4300,,,,2026-05-10T06:40:15.412551+00:00
Basil Bakery Restaurant and Bar | Karl Square | ቤዝል ባርና ሬስቶራንት | ካርል አደባባይ,Bakery,Addis Ababa,"XPWJ+H36, Addis Ababa, Ethiopia",4.2,39.0,+251 97 381 8181,,,,2026-05-10T06:40:15.412551+00:00
Belay Teklu Pastry | Lideta| በላይ ተክሉ መጋገርያ | ልደታ | RIDE8294,Pastry shop,Addis Ababa,"2PCP+66W, Abnat, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:20.566032+00:00
ዝናሽ ግርማ ኬክ እና ዳቦ ቤት /ZINASH CAKE and BAKERY,Bakery,Addis Ababa 1000,"armed forces, ጦርሃይሎች አካባቢ, Addis Ababa 1000, Ethiopia",5.0,2.0,,,,,2026-05-10T06:40:20.566032+00:00
Pastry Box Bakery,Pastry shop,Addis Ababa,"Bisrate Gebriel, Addis Ababa, Ethiopia",5.0,1.0,+251 97 734 5458,,,,2026-05-10T06:40:20.566032+00:00
MulMul Bakery | Bisrate Gebriel | ሙልሙል ዳቦ | ብስራተ ገብርኤል,Bakery,Addis Ababa,"XPRG+WMH, Addis Ababa, Ethiopia",3.8,41.0,+251 92 137 8885,,,,2026-05-10T06:40:20.566032+00:00
Lefot Bakery and Pastry,Bakery,Addis Ababa,"2P69+56V, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:20.566032+00:00
Aba Bakery,Bakery,Addis Ababa,"2P7V+6P8, Liberia St, Addis Ababa, Ethiopia",3.5,2.0,,,,,2026-05-10T06:40:20.566032+00:00
Café Nova,Cake shop,Addis Ababa,"Addis Ababa, Ethiopia",4.1,11.0,+251 98 474 3776,https://instagram.com/novacakeaddis?igshid=NmNmNjAwNzg=,,,2026-05-10T06:40:20.566032+00:00
